package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,2,R,B,1.0,2.0,1340.0,1152.0,95.0,466.0,180.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,2,R,B,1.0,2.0,1323.0,1135.0,94.0,461.0,182.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,2,R,B,1.0,2.0,1348.0,1160.0,95.0,472.0,175.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,2,R,B,1.0,2.0,1349.0,1161.0,95.0,471.0,175.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,2,R,B,1.0,2.0,1333.0,1145.0,95.0,453.0,178.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,2,R,B,1.0,2.0,1327.0,1139.0,97.0,470.0,185.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,2,R,B,1.0,2.0,1345.0,1157.0,96.0,475.0,184.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,2,R,B,1.0,2.0,1365.0,1177.0,96.0,507.0,181.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,2,R,B,1.0,2.0,1398.0,1210.0,98.0,496.0,186.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,2,R,B,1.0,2.0,1411.0,1223.0,99.0,503.0,186.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,2,R,B,1.0,2.0,1369.0,1181.0,98.0,474.0,176.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,2,R,B,1.0,2.0,1359.0,1171.0,99.0,484.0,181.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,2,R,B,1.0,2.0,1322.0,1134.0,97.0,456.0,176.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,2,R,B,1.0,2.0,1263.0,1075.0,93.0,456.0,190.0,0,False,False,0,False,False
