package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,2,R,B,1.0,2.0,1429.0,1241.0,97.0,512.0,190.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,2,R,B,1.0,2.0,1451.0,1263.0,97.0,546.0,183.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,2,R,B,1.0,2.0,1420.0,1232.0,95.0,468.0,183.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,2,R,B,1.0,2.0,1398.0,1210.0,93.0,484.0,175.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,2,R,B,1.0,2.0,1430.0,1242.0,94.0,489.0,180.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,2,R,B,1.0,2.0,1442.0,1254.0,95.0,500.0,190.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,2,R,B,1.0,2.0,1402.0,1214.0,94.0,470.0,183.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,2,R,B,1.0,2.0,1400.0,1212.0,94.0,529.0,188.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,2,R,B,1.0,2.0,1472.0,1284.0,98.0,519.0,183.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,2,R,B,1.0,2.0,1498.0,1310.0,100.0,536.0,187.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,2,R,B,1.0,2.0,1492.0,1304.0,98.0,531.0,189.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,2,R,B,1.0,2.0,1467.0,1279.0,97.0,525.0,183.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,2,R,B,1.0,2.0,1417.0,1229.0,95.0,505.0,173.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,2,R,B,1.0,2.0,1409.0,1221.0,96.0,512.0,178.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,2,R,B,1.0,2.0,1402.0,1214.0,96.0,500.0,191.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,2,R,B,1.0,2.0,1357.0,1169.0,94.0,479.0,185.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,2,R,B,1.0,2.0,1333.0,1145.0,93.0,468.0,183.0,0,False,False,0,False,False
