package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,2,L,D,1.0,2.0,1188.0,1610.0,261.0,436.0,187.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,2,L,D,1.0,2.0,1214.0,1636.0,262.0,453.0,171.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,2,L,D,1.0,2.0,1200.0,1622.0,262.0,430.0,176.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,2,L,D,1.0,2.0,1180.0,1602.0,260.0,422.0,183.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,2,L,D,1.0,2.0,1211.0,1633.0,263.0,467.0,172.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,2,L,D,1.0,2.0,1227.0,1649.0,264.0,437.0,184.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,2,L,D,1.0,2.0,1193.0,1615.0,262.0,435.0,172.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,2,L,D,1.0,2.0,1235.0,1657.0,265.0,481.0,180.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,2,L,D,1.0,2.0,1277.0,1699.0,268.0,462.0,178.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,2,L,D,1.0,2.0,1266.0,1688.0,266.0,480.0,184.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,2,L,D,1.0,2.0,1254.0,1676.0,265.0,468.0,170.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,2,L,D,1.0,2.0,1243.0,1665.0,264.0,481.0,179.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,2,L,D,1.0,2.0,1208.0,1630.0,263.0,437.0,184.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,2,L,D,1.0,2.0,1158.0,1580.0,260.0,418.0,174.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,2,L,D,1.0,2.0,1161.0,1583.0,260.0,426.0,180.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,2,L,D,1.0,2.0,1169.0,1591.0,260.0,435.0,178.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,2,L,D,1.0,2.0,1175.0,1597.0,261.0,428.0,183.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,2,L,D,1.0,2.0,1206.0,1628.0,263.0,462.0,176.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,2,L,D,1.0,2.0,1231.0,1653.0,264.0,455.0,182.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,2,L,D,1.0,2.0,1214.0,1636.0,263.0,464.0,170.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,2,L,D,1.0,2.0,1176.0,1598.0,261.0,429.0,181.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,2,L,D,1.0,2.0,1161.0,1583.0,261.0,419.0,170.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,2,L,D,1.0,2.0,1194.0,1616.0,262.0,455.0,178.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,2,L,D,1.0,2.0,1223.0,1645.0,264.0,474.0,180.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,2,L,D,1.0,2.0,1210.0,1632.0,263.0,452.0,176.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,2,L,D,1.0,2.0,1184.0,1606.0,262.0,421.0,173.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,2,L,D,1.0,2.0,1165.0,1587.0,260.0,443.0,176.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,2,L,D,1.0,2.0,1155.0,1577.0,259.0,400.0,161.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,2,L,D,1.0,2.0,1150.0,1572.0,259.0,412.0,170.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,2,L,D,1.0,2.0,1176.0,1598.0,261.0,478.0,185.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,2,L,D,1.0,2.0,1186.0,1608.0,261.0,440.0,184.0,0,False,False,0,False,False
0 days 00:00:06.200000000,26,2,L,D,1.0,2.0,1140.0,1562.0,258.0,425.0,182.0,0,False,False,0,False,False
0 days 00:00:06.400000000,26,2,L,D,1.0,2.0,1126.0,1548.0,258.0,431.0,181.0,0,False,False,0,False,False
0 days 00:00:06.600000000,26,2,L,D,1.0,2.0,1143.0,1565.0,259.0,440.0,179.0,0,False,False,0,False,False
0 days 00:00:06.800000000,26,2,L,D,1.0,2.0,1135.0,1557.0,259.0,422.0,171.0,0,False,False,0,False,False
0 days 00:00:07.000000000,26,2,L,D,1.0,2.0,1129.0,1551.0,259.0,425.0,167.0,0,False,False,0,False,False
0 days 00:00:07.200000000,26,2,L,D,1.0,2.0,1111.0,1533.0,258.0,412.0,178.0,0,False,False,0,False,False
0 days 00:00:07.400000000,26,2,L,D,1.0,2.0,1075.0,1497.0,256.0,400.0,162.0,0,False,False,0,False,False
0 days 00:00:07.600000000,26,2,L,D,1.0,2.0,1065.0,1487.0,255.0,394.0,172.0,0,False,False,0,False,False
0 days 00:00:07.800000000,26,2,L,D,1.0,2.0,1082.0,1504.0,255.0,408.0,178.0,0,False,False,0,False,False
0 days 00:00:08.000000000,26,2,L,D,1.0,2.0,1064.0,1486.0,255.0,392.0,172.0,0,False,False,0,False,False
0 days 00:00:08.200000000,26,2,L,D,1.0,2.0,1058.0,1480.0,255.0,409.0,173.0,0,False,False,0,False,False
0 days 00:00:08.400000000,26,2,L,D,1.0,2.0,1084.0,1506.0,257.0,400.0,191.0,0,False,False,0,False,False
0 days 00:00:08.600000000,26,2,L,D,1.0,2.0,1092.0,1514.0,257.0,414.0,183.0,0,False,False,0,False,False
0 days 00:00:08.800000000,26,2,L,D,1.0,2.0,1129.0,1551.0,259.0,454.0,174.0,0,False,False,0,False,False
0 days 00:00:09.000000000,26,2,L,D,1.0,2.0,1138.0,1560.0,259.0,435.0,172.0,0,False,False,0,False,False
0 days 00:00:09.200000000,26,2,L,D,1.0,2.0,1110.0,1532.0,257.0,408.0,172.0,0,False,False,0,False,False
0 days 00:00:09.400000000,26,2,L,D,1.0,2.0,1109.0,1531.0,257.0,417.0,175.0,0,False,False,0,False,False
0 days 00:00:09.600000000,26,2,L,D,1.0,2.0,1134.0,1556.0,259.0,443.0,174.0,0,False,False,0,False,False
0 days 00:00:09.800000000,26,2,L,D,1.0,2.0,1124.0,1546.0,259.0,421.0,181.0,0,False,False,0,False,False
0 days 00:00:10.000000000,26,2,L,D,1.0,2.0,1101.0,1523.0,258.0,432.0,182.0,0,False,False,0,False,False
0 days 00:00:10.200000000,26,2,L,D,1.0,2.0,1110.0,1532.0,257.0,445.0,176.0,0,False,False,0,False,False
0 days 00:00:10.400000000,26,2,L,D,1.0,2.0,1125.0,1547.0,258.0,447.0,178.0,0,False,False,0,False,False
0 days 00:00:10.600000000,26,2,L,D,1.0,2.0,1132.0,1554.0,259.0,432.0,182.0,0,False,False,0,False,False
0 days 00:00:10.800000000,26,2,L,D,1.0,2.0,1124.0,1546.0,259.0,424.0,181.0,0,False,False,0,False,False
0 days 00:00:11.000000000,26,2,L,D,1.0,2.0,1134.0,1556.0,259.0,443.0,180.0,0,False,False,0,False,False
0 days 00:00:11.200000000,26,2,L,D,1.0,2.0,1157.0,1579.0,260.0,448.0,185.0,0,False,False,0,False,False
0 days 00:00:11.400000000,26,2,L,D,1.0,2.0,1162.0,1584.0,261.0,446.0,164.0,0,False,False,0,False,False
0 days 00:00:11.600000000,26,2,L,D,1.0,2.0,1152.0,1574.0,260.0,435.0,180.0,0,False,False,0,False,False
0 days 00:00:11.800000000,26,2,L,D,1.0,2.0,1154.0,1576.0,260.0,463.0,180.0,0,False,False,0,False,False
0 days 00:00:12.000000000,26,2,L,D,1.0,2.0,1184.0,1606.0,262.0,475.0,178.0,0,False,False,0,False,False
0 days 00:00:12.200000000,26,2,L,D,1.0,2.0,1192.0,1614.0,262.0,474.0,178.0,0,False,False,0,False,False
0 days 00:00:12.400000000,26,2,L,D,1.0,2.0,1136.0,1558.0,259.0,422.0,180.0,0,False,False,0,False,False
0 days 00:00:12.600000000,26,2,L,D,1.0,2.0,1089.0,1511.0,256.0,399.0,178.0,0,False,False,0,False,False
0 days 00:00:12.800000000,26,2,L,D,1.0,2.0,1112.0,1534.0,257.0,433.0,180.0,0,False,False,0,False,False
0 days 00:00:13.000000000,26,2,L,D,1.0,2.0,1123.0,1545.0,258.0,410.0,182.0,0,False,False,0,False,False
0 days 00:00:13.200000000,26,2,L,D,1.0,2.0,1098.0,1520.0,257.0,430.0,187.0,0,False,False,0,False,False
0 days 00:00:13.400000000,26,2,L,D,1.0,2.0,1107.0,1529.0,257.0,431.0,182.0,0,False,False,0,False,False
0 days 00:00:13.600000000,26,2,L,D,1.0,2.0,1165.0,1587.0,261.0,474.0,186.0,0,False,False,0,False,False
0 days 00:00:13.800000000,26,2,L,D,1.0,2.0,1194.0,1616.0,263.0,456.0,179.0,0,False,False,0,False,False
0 days 00:00:14.000000000,26,2,L,D,1.0,2.0,1183.0,1605.0,262.0,474.0,188.0,0,False,False,0,False,False
0 days 00:00:14.200000000,26,2,L,D,1.0,2.0,1168.0,1590.0,261.0,441.0,185.0,0,False,False,0,False,False
0 days 00:00:14.400000000,26,2,L,D,1.0,2.0,1150.0,1572.0,261.0,438.0,182.0,0,False,False,0,False,False
0 days 00:00:14.600000000,26,2,L,D,1.0,2.0,1161.0,1583.0,262.0,454.0,166.0,0,False,False,0,False,False
0 days 00:00:14.800000000,26,2,L,D,1.0,2.0,1153.0,1575.0,260.0,429.0,179.0,0,False,False,0,False,False
0 days 00:00:15.000000000,26,2,L,D,1.0,2.0,1124.0,1546.0,258.0,430.0,178.0,0,False,False,0,False,False
0 days 00:00:15.200000000,26,2,L,D,1.0,2.0,1121.0,1543.0,259.0,425.0,183.0,0,False,False,0,False,False
0 days 00:00:15.400000000,26,2,L,D,1.0,2.0,1085.0,1507.0,257.0,385.0,176.0,0,False,False,0,False,False
0 days 00:00:15.600000000,26,2,L,D,1.0,2.0,1081.0,1503.0,257.0,424.0,176.0,0,False,False,0,False,False
0 days 00:00:15.800000000,26,2,L,D,1.0,2.0,1098.0,1520.0,258.0,420.0,174.0,0,False,False,0,False,False
0 days 00:00:16.000000000,26,2,L,D,1.0,2.0,1101.0,1523.0,258.0,439.0,172.0,0,False,False,0,False,False
0 days 00:00:16.200000000,26,2,L,D,1.0,2.0,1129.0,1551.0,259.0,430.0,167.0,0,False,False,0,False,False
0 days 00:00:16.400000000,26,2,L,D,1.0,2.0,1130.0,1552.0,259.0,420.0,180.0,0,False,False,0,False,False
0 days 00:00:16.600000000,26,2,L,D,1.0,2.0,1109.0,1531.0,258.0,430.0,176.0,0,False,False,0,False,False
0 days 00:00:16.800000000,26,2,L,D,1.0,2.0,1133.0,1555.0,260.0,458.0,176.0,0,False,False,0,False,False
0 days 00:00:17.000000000,26,2,L,D,1.0,2.0,1143.0,1565.0,260.0,424.0,181.0,0,False,False,0,False,False
0 days 00:00:17.200000000,26,2,L,D,1.0,2.0,1172.0,1594.0,262.0,466.0,184.0,0,False,False,0,False,False
0 days 00:00:17.400000000,26,2,L,D,1.0,2.0,1177.0,1599.0,262.0,436.0,185.0,0,False,False,0,False,False
0 days 00:00:17.600000000,26,2,L,D,1.0,2.0,1137.0,1559.0,260.0,419.0,178.0,0,False,False,0,False,False
0 days 00:00:17.800000000,26,2,L,D,1.0,2.0,1153.0,1575.0,261.0,454.0,179.0,0,False,False,0,False,False
0 days 00:00:18.000000000,26,2,L,D,1.0,2.0,1181.0,1603.0,263.0,451.0,179.0,0,False,False,0,False,False
0 days 00:00:18.200000000,26,2,L,D,1.0,2.0,1174.0,1596.0,263.0,447.0,178.0,0,False,False,0,False,False
0 days 00:00:18.400000000,26,2,L,D,1.0,2.0,1152.0,1574.0,261.0,438.0,184.0,0,False,False,0,False,False
0 days 00:00:18.600000000,26,2,L,D,1.0,2.0,1168.0,1590.0,262.0,456.0,187.0,0,False,False,0,False,False
0 days 00:00:18.800000000,26,2,L,D,1.0,2.0,1192.0,1614.0,263.0,471.0,181.0,0,False,False,0,False,False
0 days 00:00:19.000000000,26,2,L,D,1.0,2.0,1195.0,1617.0,263.0,458.0,180.0,0,False,False,0,False,False
0 days 00:00:19.200000000,26,2,L,D,1.0,2.0,1174.0,1596.0,262.0,453.0,178.0,0,False,False,0,False,False
0 days 00:00:19.400000000,26,2,L,D,1.0,2.0,1158.0,1580.0,261.0,466.0,176.0,0,False,False,0,False,False
0 days 00:00:19.600000000,26,2,L,D,1.0,2.0,1135.0,1557.0,260.0,413.0,180.0,0,False,False,0,False,False
0 days 00:00:19.800000000,26,2,L,D,1.0,2.0,1114.0,1536.0,259.0,446.0,180.0,0,False,False,0,False,False
0 days 00:00:20.000000000,26,2,L,D,1.0,2.0,1108.0,1530.0,259.0,437.0,185.0,0,False,False,0,False,False
0 days 00:00:20.200000000,26,2,L,D,1.0,2.0,1090.0,1512.0,257.0,402.0,171.0,0,False,False,0,False,False
0 days 00:00:20.400000000,26,2,L,D,1.0,2.0,1075.0,1497.0,256.0,415.0,189.0,0,False,False,0,False,False
0 days 00:00:20.600000000,26,2,L,D,1.0,2.0,1072.0,1494.0,256.0,409.0,186.0,0,False,False,0,False,False
0 days 00:00:20.800000000,26,2,L,D,1.0,2.0,1073.0,1495.0,256.0,412.0,182.0,0,False,False,0,False,False
0 days 00:00:21.000000000,26,2,L,D,1.0,2.0,1075.0,1497.0,257.0,426.0,178.0,0,False,False,0,False,False
0 days 00:00:21.200000000,26,2,L,D,1.0,2.0,1109.0,1531.0,259.0,435.0,181.0,0,False,False,0,False,False
0 days 00:00:21.400000000,26,2,L,D,1.0,2.0,1132.0,1554.0,260.0,429.0,174.0,0,False,False,0,False,False
0 days 00:00:21.600000000,26,2,L,D,1.0,2.0,1126.0,1548.0,259.0,441.0,178.0,0,False,False,0,False,False
0 days 00:00:21.800000000,26,2,L,D,1.0,2.0,1116.0,1538.0,259.0,429.0,182.0,0,False,False,0,False,False
0 days 00:00:22.000000000,26,2,L,D,1.0,2.0,1124.0,1546.0,259.0,436.0,183.0,0,False,False,0,False,False
