package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,2,L,D,1.0,2.0,1123.0,1545.0,257.0,402.0,184.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,2,L,D,1.0,2.0,1118.0,1540.0,256.0,410.0,178.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,2,L,D,1.0,2.0,1093.0,1515.0,255.0,405.0,180.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,2,L,D,1.0,2.0,1078.0,1500.0,254.0,402.0,173.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,2,L,D,1.0,2.0,1111.0,1533.0,256.0,412.0,171.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,2,L,D,1.0,2.0,1152.0,1574.0,258.0,434.0,169.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,2,L,D,1.0,2.0,1173.0,1595.0,260.0,454.0,180.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,2,L,D,1.0,2.0,1153.0,1575.0,259.0,438.0,182.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,2,L,D,1.0,2.0,1122.0,1544.0,256.0,431.0,174.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,2,L,D,1.0,2.0,1126.0,1548.0,257.0,432.0,187.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,2,L,D,1.0,2.0,1160.0,1582.0,259.0,469.0,183.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,2,L,D,1.0,2.0,1142.0,1564.0,258.0,420.0,185.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,2,L,D,1.0,2.0,1079.0,1501.0,255.0,397.0,163.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,2,L,D,1.0,2.0,1087.0,1509.0,256.0,427.0,177.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,2,L,D,1.0,2.0,1114.0,1536.0,256.0,416.0,186.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,2,L,D,1.0,2.0,1129.0,1551.0,257.0,421.0,187.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,2,L,D,1.0,2.0,1141.0,1563.0,258.0,418.0,181.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,2,L,D,1.0,2.0,1159.0,1581.0,259.0,437.0,182.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,2,L,D,1.0,2.0,1164.0,1586.0,259.0,448.0,183.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,2,L,D,1.0,2.0,1124.0,1546.0,256.0,406.0,173.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,2,L,D,1.0,2.0,1137.0,1559.0,258.0,464.0,184.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,2,L,D,1.0,2.0,1155.0,1577.0,259.0,439.0,179.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,2,L,D,1.0,2.0,1162.0,1584.0,259.0,456.0,176.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,2,L,D,1.0,2.0,1159.0,1581.0,259.0,431.0,176.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,2,L,D,1.0,2.0,1120.0,1542.0,257.0,424.0,180.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,2,L,D,1.0,2.0,1097.0,1519.0,256.0,403.0,180.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,2,L,D,1.0,2.0,1062.0,1484.0,253.0,381.0,171.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,2,L,D,1.0,2.0,1054.0,1476.0,253.0,410.0,181.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,2,L,D,1.0,2.0,1045.0,1467.0,252.0,382.0,174.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,2,L,D,1.0,2.0,1039.0,1461.0,252.0,405.0,172.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,2,L,D,1.0,2.0,1057.0,1479.0,253.0,407.0,165.0,0,False,False,0,False,False
0 days 00:00:06.200000000,26,2,L,D,1.0,2.0,1054.0,1476.0,253.0,401.0,175.0,0,False,False,0,False,False
0 days 00:00:06.400000000,26,2,L,D,1.0,2.0,1045.0,1467.0,252.0,395.0,180.0,0,False,False,0,False,False
0 days 00:00:06.600000000,26,2,L,D,1.0,2.0,1051.0,1473.0,252.0,406.0,175.0,0,False,False,0,False,False
0 days 00:00:06.800000000,26,2,L,D,1.0,2.0,1041.0,1463.0,251.0,394.0,175.0,0,False,False,0,False,False
0 days 00:00:07.000000000,26,2,L,D,1.0,2.0,1048.0,1470.0,252.0,422.0,180.0,0,False,False,0,False,False
0 days 00:00:07.200000000,26,2,L,D,1.0,2.0,1052.0,1474.0,253.0,406.0,174.0,0,False,False,0,False,False
0 days 00:00:07.400000000,26,2,L,D,1.0,2.0,1026.0,1448.0,251.0,393.0,173.0,0,False,False,0,False,False
0 days 00:00:07.600000000,26,2,L,D,1.0,2.0,1013.0,1435.0,250.0,375.0,158.0,0,False,False,0,False,False
0 days 00:00:07.800000000,26,2,L,D,1.0,2.0,994.0,1416.0,249.0,383.0,174.0,0,False,False,0,False,False
0 days 00:00:08.000000000,26,2,L,D,1.0,2.0,1012.0,1434.0,250.0,406.0,181.0,0,False,False,0,False,False
0 days 00:00:08.200000000,26,2,L,D,1.0,2.0,1051.0,1473.0,252.0,414.0,188.0,0,False,False,0,False,False
0 days 00:00:08.400000000,26,2,L,D,1.0,2.0,1053.0,1475.0,253.0,388.0,178.0,0,False,False,0,False,False
0 days 00:00:08.600000000,26,2,L,D,1.0,2.0,1060.0,1482.0,253.0,410.0,171.0,0,False,False,0,False,False
0 days 00:00:08.800000000,26,2,L,D,1.0,2.0,1054.0,1476.0,252.0,394.0,174.0,0,False,False,0,False,False
0 days 00:00:09.000000000,26,2,L,D,1.0,2.0,1035.0,1457.0,251.0,413.0,178.0,0,False,False,0,False,False
0 days 00:00:09.200000000,26,2,L,D,1.0,2.0,1028.0,1450.0,251.0,387.0,174.0,0,False,False,0,False,False
0 days 00:00:09.400000000,26,2,L,D,1.0,2.0,1005.0,1427.0,250.0,378.0,178.0,0,False,False,0,False,False
