package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,1,L,D,1.0,2.0,1155.0,1426.0,110.0,437.0,172.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,1,L,D,1.0,2.0,1195.0,1466.0,112.0,475.0,188.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,1,L,D,1.0,2.0,1234.0,1505.0,115.0,464.0,175.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,1,L,D,1.0,2.0,1243.0,1514.0,115.0,486.0,170.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,1,L,D,1.0,2.0,1183.0,1454.0,111.0,423.0,183.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,1,L,D,1.0,2.0,1127.0,1398.0,107.0,439.0,173.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,1,L,D,1.0,2.0,1167.0,1438.0,110.0,463.0,172.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,1,L,D,1.0,2.0,1170.0,1441.0,111.0,418.0,172.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,1,L,D,1.0,2.0,1107.0,1378.0,107.0,399.0,188.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,1,L,D,1.0,2.0,1110.0,1381.0,106.0,446.0,180.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,1,L,D,1.0,2.0,1148.0,1419.0,109.0,448.0,169.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,1,L,D,1.0,2.0,1144.0,1415.0,109.0,446.0,180.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,1,L,D,1.0,2.0,1146.0,1417.0,110.0,442.0,178.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,1,L,D,1.0,2.0,1177.0,1448.0,112.0,472.0,182.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,1,L,D,1.0,2.0,1196.0,1467.0,113.0,472.0,183.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,1,L,D,1.0,2.0,1159.0,1430.0,111.0,409.0,176.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,1,L,D,1.0,2.0,1139.0,1410.0,109.0,436.0,174.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,1,L,D,1.0,2.0,1158.0,1429.0,111.0,453.0,176.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,1,L,D,1.0,2.0,1149.0,1420.0,110.0,438.0,182.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,1,L,D,1.0,2.0,1166.0,1437.0,111.0,482.0,177.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,1,L,D,1.0,2.0,1129.0,1400.0,109.0,393.0,173.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,1,L,D,1.0,2.0,1074.0,1345.0,104.0,411.0,173.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,1,L,D,1.0,2.0,1105.0,1376.0,106.0,437.0,183.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,1,L,D,1.0,2.0,1118.0,1389.0,108.0,417.0,170.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,1,L,D,1.0,2.0,1101.0,1372.0,107.0,410.0,178.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,1,L,D,1.0,2.0,1097.0,1368.0,107.0,440.0,179.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,1,L,D,1.0,2.0,1152.0,1423.0,111.0,468.0,184.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,1,L,D,1.0,2.0,1210.0,1481.0,115.0,476.0,176.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,1,L,D,1.0,2.0,1189.0,1460.0,113.0,437.0,182.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,1,L,D,1.0,2.0,1153.0,1424.0,111.0,441.0,174.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,1,L,D,1.0,2.0,1154.0,1425.0,111.0,443.0,184.0,0,False,False,0,False,False
0 days 00:00:06.200000000,26,1,L,D,1.0,2.0,1162.0,1433.0,112.0,476.0,178.0,0,False,False,0,False,False
0 days 00:00:06.400000000,26,1,L,D,1.0,2.0,1188.0,1459.0,113.0,477.0,167.0,0,False,False,0,False,False
0 days 00:00:06.600000000,26,1,L,D,1.0,2.0,1131.0,1402.0,109.0,402.0,168.0,0,False,False,0,False,False
0 days 00:00:06.800000000,26,1,L,D,1.0,2.0,1047.0,1318.0,104.0,393.0,180.0,0,False,False,0,False,False
0 days 00:00:07.000000000,26,1,L,D,1.0,2.0,1055.0,1326.0,104.0,404.0,182.0,0,False,False,0,False,False
0 days 00:00:07.200000000,26,1,L,D,1.0,2.0,1070.0,1341.0,106.0,420.0,181.0,0,False,False,0,False,False
0 days 00:00:07.400000000,26,1,L,D,1.0,2.0,1071.0,1342.0,105.0,396.0,170.0,0,False,False,0,False,False
0 days 00:00:07.600000000,26,1,L,D,1.0,2.0,1084.0,1355.0,106.0,435.0,184.0,0,False,False,0,False,False
0 days 00:00:07.800000000,26,1,L,D,1.0,2.0,1106.0,1377.0,108.0,432.0,168.0,0,False,False,0,False,False
0 days 00:00:08.000000000,26,1,L,D,1.0,2.0,1115.0,1386.0,109.0,437.0,181.0,0,False,False,0,False,False
