package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,1,L,D,1.0,2.0,1066.0,1368.0,98.0,421.0,174.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,1,L,D,1.0,2.0,1088.0,1390.0,99.0,446.0,176.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,1,L,D,1.0,2.0,1088.0,1390.0,99.0,412.0,175.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,1,L,D,1.0,2.0,1069.0,1371.0,98.0,434.0,179.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,1,L,D,1.0,2.0,1089.0,1391.0,99.0,436.0,174.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,1,L,D,1.0,2.0,1139.0,1441.0,102.0,477.0,172.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,1,L,D,1.0,2.0,1151.0,1453.0,103.0,455.0,176.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,1,L,D,1.0,2.0,1140.0,1442.0,102.0,455.0,175.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,1,L,D,1.0,2.0,1132.0,1434.0,102.0,460.0,190.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,1,L,D,1.0,2.0,1131.0,1433.0,103.0,460.0,184.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,1,L,D,1.0,2.0,1142.0,1444.0,103.0,470.0,162.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,1,L,D,1.0,2.0,1074.0,1376.0,99.0,387.0,159.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,1,L,D,1.0,2.0,1011.0,1313.0,94.0,386.0,179.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,1,L,D,1.0,2.0,1008.0,1310.0,94.0,380.0,174.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,1,L,D,1.0,2.0,999.0,1301.0,93.0,397.0,173.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,1,L,D,1.0,2.0,1006.0,1308.0,93.0,418.0,174.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,1,L,D,1.0,2.0,1032.0,1334.0,95.0,416.0,166.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,1,L,D,1.0,2.0,1086.0,1388.0,99.0,463.0,187.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,1,L,D,1.0,2.0,1128.0,1430.0,102.0,467.0,170.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,1,L,D,1.0,2.0,1123.0,1425.0,102.0,456.0,179.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,1,L,D,1.0,2.0,1116.0,1418.0,101.0,447.0,170.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,1,L,D,1.0,2.0,1093.0,1395.0,100.0,443.0,174.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,1,L,D,1.0,2.0,1081.0,1383.0,100.0,446.0,177.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,1,L,D,1.0,2.0,1103.0,1405.0,101.0,451.0,174.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,1,L,D,1.0,2.0,1052.0,1354.0,97.0,379.0,162.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,1,L,D,1.0,2.0,1011.0,1313.0,95.0,425.0,181.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,1,L,D,1.0,2.0,1049.0,1351.0,97.0,440.0,178.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,1,L,D,1.0,2.0,1081.0,1383.0,99.0,437.0,176.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,1,L,D,1.0,2.0,1073.0,1375.0,98.0,413.0,187.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,1,L,D,1.0,2.0,1073.0,1375.0,99.0,452.0,175.0,0,False,False,0,False,False
