package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,1,L,D,1.0,2.0,279.0,581.0,134.0,238.0,74.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,1,L,D,1.0,2.0,289.0,591.0,134.0,235.0,69.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,1,L,D,1.0,2.0,303.0,605.0,136.0,247.0,88.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,1,L,D,1.0,2.0,338.0,640.0,137.0,255.0,127.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,1,L,D,1.0,2.0,360.0,662.0,138.0,258.0,127.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,1,L,D,1.0,2.0,370.0,672.0,138.0,270.0,136.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,1,L,D,1.0,2.0,377.0,679.0,138.0,261.0,123.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,1,L,D,1.0,2.0,372.0,674.0,137.0,273.0,138.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,1,L,D,1.0,2.0,369.0,671.0,136.0,256.0,116.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,1,L,D,1.0,2.0,374.0,676.0,136.0,263.0,123.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,1,L,D,1.0,2.0,371.0,673.0,135.0,265.0,121.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,1,L,D,1.0,2.0,372.0,674.0,135.0,260.0,133.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,1,L,D,1.0,2.0,372.0,674.0,135.0,263.0,128.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,1,L,D,1.0,2.0,373.0,675.0,135.0,261.0,131.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,1,L,D,1.0,2.0,383.0,685.0,135.0,256.0,123.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,1,L,D,1.0,2.0,393.0,695.0,135.0,273.0,124.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,1,L,D,1.0,2.0,393.0,695.0,134.0,264.0,138.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,1,L,D,1.0,2.0,394.0,696.0,134.0,273.0,136.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,1,L,D,1.0,2.0,397.0,699.0,133.0,272.0,138.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,1,L,D,1.0,2.0,396.0,698.0,133.0,262.0,124.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,1,L,D,1.0,2.0,381.0,683.0,133.0,259.0,114.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,1,L,D,1.0,2.0,363.0,665.0,131.0,260.0,124.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,1,L,D,1.0,2.0,369.0,671.0,131.0,248.0,131.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,1,L,D,1.0,2.0,383.0,685.0,131.0,262.0,127.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,1,L,D,1.0,2.0,388.0,690.0,131.0,262.0,142.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,1,L,D,1.0,2.0,381.0,683.0,131.0,264.0,141.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,1,L,D,1.0,2.0,377.0,679.0,131.0,262.0,134.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,1,L,D,1.0,2.0,386.0,688.0,131.0,266.0,144.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,1,L,D,1.0,2.0,393.0,695.0,131.0,264.0,129.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,1,L,D,1.0,2.0,397.0,699.0,131.0,267.0,132.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,1,L,D,1.0,2.0,396.0,698.0,131.0,257.0,147.0,0,False,False,0,False,False
0 days 00:00:06.200000000,26,1,L,D,1.0,2.0,389.0,691.0,130.0,253.0,148.0,0,False,False,0,False,False
0 days 00:00:06.400000000,26,1,L,D,1.0,2.0,392.0,694.0,130.0,261.0,141.0,0,False,False,0,False,False
0 days 00:00:06.600000000,26,1,L,D,1.0,2.0,385.0,687.0,129.0,256.0,107.0,0,False,False,0,False,False
0 days 00:00:06.800000000,26,1,L,D,1.0,2.0,370.0,672.0,128.0,255.0,118.0,0,False,False,0,False,False
0 days 00:00:07.000000000,26,1,L,D,1.0,2.0,374.0,676.0,128.0,264.0,118.0,0,False,False,0,False,False
0 days 00:00:07.200000000,26,1,L,D,1.0,2.0,381.0,683.0,128.0,261.0,128.0,0,False,False,0,False,False
0 days 00:00:07.400000000,26,1,L,D,1.0,2.0,370.0,672.0,127.0,241.0,136.0,0,False,False,0,False,False
0 days 00:00:07.600000000,26,1,L,D,1.0,2.0,364.0,666.0,127.0,261.0,121.0,0,False,False,0,False,False
0 days 00:00:07.800000000,26,1,L,D,1.0,2.0,364.0,666.0,127.0,248.0,128.0,0,False,False,0,False,False
0 days 00:00:08.000000000,26,1,L,D,1.0,2.0,362.0,664.0,126.0,255.0,110.0,0,False,False,0,False,False
0 days 00:00:08.200000000,26,1,L,D,1.0,2.0,360.0,662.0,127.0,248.0,114.0,0,False,False,0,False,False
0 days 00:00:08.400000000,26,1,L,D,1.0,2.0,353.0,655.0,127.0,250.0,106.0,0,False,False,0,False,False
0 days 00:00:08.600000000,26,1,L,D,1.0,2.0,354.0,656.0,126.0,254.0,101.0,0,False,False,0,False,False
0 days 00:00:08.800000000,26,1,L,D,1.0,2.0,358.0,660.0,126.0,251.0,104.0,0,False,False,0,False,False
0 days 00:00:09.000000000,26,1,L,D,1.0,2.0,358.0,660.0,127.0,253.0,114.0,0,False,False,0,False,False
0 days 00:00:09.200000000,26,1,L,D,1.0,2.0,350.0,652.0,127.0,248.0,106.0,0,False,False,0,False,False
0 days 00:00:09.400000000,26,1,L,D,1.0,2.0,340.0,642.0,126.0,243.0,102.0,0,False,False,0,False,False
0 days 00:00:09.600000000,26,1,L,D,1.0,2.0,346.0,648.0,126.0,252.0,85.0,0,False,False,0,False,False
0 days 00:00:09.800000000,26,1,L,D,1.0,2.0,347.0,649.0,126.0,249.0,97.0,0,False,False,0,False,False
0 days 00:00:10.000000000,26,1,L,D,1.0,2.0,330.0,632.0,125.0,240.0,109.0,0,False,False,0,False,False
0 days 00:00:10.200000000,26,1,L,D,1.0,2.0,340.0,642.0,125.0,254.0,97.0,0,False,False,0,False,False
0 days 00:00:10.400000000,26,1,L,D,1.0,2.0,354.0,656.0,127.0,247.0,107.0,0,False,False,0,False,False
0 days 00:00:10.600000000,26,1,L,D,1.0,2.0,348.0,650.0,126.0,253.0,104.0,0,False,False,0,False,False
0 days 00:00:10.800000000,26,1,L,D,1.0,2.0,350.0,652.0,126.0,252.0,120.0,0,False,False,0,False,False
0 days 00:00:11.000000000,26,1,L,D,1.0,2.0,351.0,653.0,126.0,253.0,121.0,0,False,False,0,False,False
0 days 00:00:11.200000000,26,1,L,D,1.0,2.0,346.0,648.0,126.0,246.0,116.0,0,False,False,0,False,False
0 days 00:00:11.400000000,26,1,L,D,1.0,2.0,352.0,654.0,127.0,262.0,117.0,0,False,False,0,False,False
0 days 00:00:11.600000000,26,1,L,D,1.0,2.0,356.0,658.0,127.0,263.0,105.0,0,False,False,0,False,False
0 days 00:00:11.800000000,26,1,L,D,1.0,2.0,344.0,646.0,126.0,243.0,83.0,0,False,False,0,False,False
0 days 00:00:12.000000000,26,1,L,D,1.0,2.0,335.0,637.0,126.0,239.0,98.0,0,False,False,0,False,False
0 days 00:00:12.200000000,26,1,L,D,1.0,2.0,339.0,641.0,125.0,249.0,125.0,0,False,False,0,False,False
0 days 00:00:12.400000000,26,1,L,D,1.0,2.0,345.0,647.0,126.0,239.0,104.0,0,False,False,0,False,False
0 days 00:00:12.600000000,26,1,L,D,1.0,2.0,349.0,651.0,126.0,260.0,99.0,0,False,False,0,False,False
0 days 00:00:12.800000000,26,1,L,D,1.0,2.0,344.0,646.0,125.0,251.0,88.0,0,False,False,0,False,False
0 days 00:00:13.000000000,26,1,L,D,1.0,2.0,335.0,637.0,125.0,250.0,99.0,0,False,False,0,False,False
0 days 00:00:13.200000000,26,1,L,D,1.0,2.0,338.0,640.0,126.0,250.0,102.0,0,False,False,0,False,False
0 days 00:00:13.400000000,26,1,L,D,1.0,2.0,342.0,644.0,126.0,248.0,112.0,0,False,False,0,False,False
0 days 00:00:13.600000000,26,1,L,D,1.0,2.0,346.0,648.0,126.0,245.0,114.0,0,False,False,0,False,False
0 days 00:00:13.800000000,26,1,L,D,1.0,2.0,339.0,641.0,126.0,241.0,94.0,0,False,False,0,False,False
0 days 00:00:14.000000000,26,1,L,D,1.0,2.0,344.0,646.0,126.0,251.0,98.0,0,False,False,0,False,False
0 days 00:00:14.200000000,26,1,L,D,1.0,2.0,348.0,650.0,126.0,243.0,89.0,0,False,False,0,False,False
0 days 00:00:14.400000000,26,1,L,D,1.0,2.0,333.0,635.0,125.0,241.0,81.0,0,False,False,0,False,False
0 days 00:00:14.600000000,26,1,L,D,1.0,2.0,320.0,622.0,124.0,244.0,72.0,0,False,False,0,False,False
0 days 00:00:14.800000000,26,1,L,D,1.0,2.0,321.0,623.0,125.0,237.0,95.0,0,False,False,0,False,False
0 days 00:00:15.000000000,26,1,L,D,1.0,2.0,326.0,628.0,125.0,242.0,66.0,0,False,False,0,False,False
0 days 00:00:15.200000000,26,1,L,D,1.0,2.0,317.0,619.0,124.0,238.0,70.0,0,False,False,0,False,False
0 days 00:00:15.400000000,26,1,L,D,1.0,2.0,322.0,624.0,124.0,242.0,80.0,0,False,False,0,False,False
0 days 00:00:15.600000000,26,1,L,D,1.0,2.0,332.0,634.0,125.0,240.0,90.0,0,False,False,0,False,False
0 days 00:00:15.800000000,26,1,L,D,1.0,2.0,338.0,640.0,126.0,249.0,119.0,0,False,False,0,False,False
0 days 00:00:16.000000000,26,1,L,D,1.0,2.0,346.0,648.0,127.0,249.0,89.0,0,False,False,0,False,False
0 days 00:00:16.200000000,26,1,L,D,1.0,2.0,338.0,640.0,127.0,231.0,95.0,0,False,False,0,False,False
0 days 00:00:16.400000000,26,1,L,D,1.0,2.0,329.0,631.0,126.0,232.0,97.0,0,False,False,0,False,False
0 days 00:00:16.600000000,26,1,L,D,1.0,2.0,338.0,640.0,126.0,259.0,109.0,0,False,False,0,False,False
0 days 00:00:16.800000000,26,1,L,D,1.0,2.0,332.0,634.0,126.0,237.0,76.0,0,False,False,0,False,False
0 days 00:00:17.000000000,26,1,L,D,1.0,2.0,312.0,614.0,125.0,237.0,68.0,0,False,False,0,False,False
0 days 00:00:17.200000000,26,1,L,D,1.0,2.0,307.0,609.0,125.0,242.0,88.0,0,False,False,0,False,False
0 days 00:00:17.400000000,26,1,L,D,1.0,2.0,312.0,614.0,125.0,237.0,69.0,0,False,False,0,False,False
0 days 00:00:17.600000000,26,1,L,D,1.0,2.0,324.0,626.0,126.0,243.0,92.0,0,False,False,0,False,False
0 days 00:00:17.800000000,26,1,L,D,1.0,2.0,330.0,632.0,126.0,243.0,90.0,0,False,False,0,False,False
0 days 00:00:18.000000000,26,1,L,D,1.0,2.0,321.0,623.0,126.0,235.0,79.0,0,False,False,0,False,False
0 days 00:00:18.200000000,26,1,L,D,1.0,2.0,325.0,627.0,126.0,250.0,76.0,0,False,False,0,False,False
0 days 00:00:18.400000000,26,1,L,D,1.0,2.0,333.0,635.0,127.0,242.0,92.0,0,False,False,0,False,False
0 days 00:00:18.600000000,26,1,L,D,1.0,2.0,319.0,621.0,126.0,234.0,83.0,0,False,False,0,False,False
0 days 00:00:18.800000000,26,1,L,D,1.0,2.0,316.0,618.0,126.0,235.0,90.0,0,False,False,0,False,False
0 days 00:00:19.000000000,26,1,L,D,1.0,2.0,328.0,630.0,127.0,245.0,101.0,0,False,False,0,False,False
0 days 00:00:19.200000000,26,1,L,D,1.0,2.0,335.0,637.0,128.0,246.0,87.0,0,False,False,0,False,False
0 days 00:00:19.400000000,26,1,L,D,1.0,2.0,315.0,617.0,126.0,227.0,77.0,0,False,False,0,False,False
0 days 00:00:19.600000000,26,1,L,D,1.0,2.0,307.0,609.0,125.0,240.0,79.0,0,False,False,0,False,False
0 days 00:00:19.800000000,26,1,L,D,1.0,2.0,324.0,626.0,128.0,232.0,86.0,0,False,False,0,False,False
0 days 00:00:20.000000000,26,1,L,D,1.0,2.0,317.0,619.0,126.0,233.0,78.0,0,False,False,0,False,False
0 days 00:00:20.200000000,26,1,L,D,1.0,2.0,312.0,614.0,126.0,234.0,82.0,0,False,False,0,False,False
0 days 00:00:20.400000000,26,1,L,D,1.0,2.0,321.0,623.0,127.0,242.0,82.0,0,False,False,0,False,False
0 days 00:00:20.600000000,26,1,L,D,1.0,2.0,322.0,624.0,127.0,251.0,79.0,0,False,False,0,False,False
0 days 00:00:20.800000000,26,1,L,D,1.0,2.0,331.0,633.0,127.0,248.0,97.0,0,False,False,0,False,False
0 days 00:00:21.000000000,26,1,L,D,1.0,2.0,339.0,641.0,127.0,235.0,86.0,0,False,False,0,False,False
0 days 00:00:21.200000000,26,1,L,D,1.0,2.0,334.0,636.0,127.0,235.0,91.0,0,False,False,0,False,False
0 days 00:00:21.400000000,26,1,L,D,1.0,2.0,329.0,631.0,127.0,245.0,98.0,0,False,False,0,False,False
0 days 00:00:21.600000000,26,1,L,D,1.0,2.0,332.0,634.0,127.0,248.0,119.0,0,False,False,0,False,False
0 days 00:00:21.800000000,26,1,L,D,1.0,2.0,340.0,642.0,127.0,248.0,110.0,0,False,False,0,False,False
0 days 00:00:22.000000000,26,1,L,D,1.0,2.0,326.0,628.0,127.0,240.0,76.0,0,False,False,0,False,False
0 days 00:00:22.200000000,26,1,L,D,1.0,2.0,316.0,618.0,127.0,242.0,77.0,0,False,False,0,False,False
0 days 00:00:22.400000000,26,1,L,D,1.0,2.0,308.0,610.0,126.0,242.0,67.0,0,False,False,0,False,False
0 days 00:00:22.600000000,26,1,L,D,1.0,2.0,300.0,602.0,126.0,232.0,78.0,0,False,False,0,False,False
0 days 00:00:22.800000000,26,1,L,D,1.0,2.0,314.0,616.0,126.0,235.0,87.0,0,False,False,0,False,False
0 days 00:00:23.000000000,26,1,L,D,1.0,2.0,325.0,627.0,127.0,243.0,79.0,0,False,False,0,False,False
0 days 00:00:23.200000000,26,1,L,D,1.0,2.0,328.0,630.0,127.0,249.0,84.0,0,False,False,0,False,False
0 days 00:00:23.400000000,26,1,L,D,1.0,2.0,326.0,628.0,126.0,244.0,99.0,0,False,False,0,False,False
