package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,1,R,B,1.0,2.0,887.0,1247.0,-127.0,395.0,183.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,1,R,B,1.0,2.0,892.0,1252.0,-127.0,426.0,186.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,1,R,B,1.0,2.0,859.0,1219.0,-129.0,363.0,188.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,1,R,B,1.0,2.0,788.0,1148.0,-134.0,348.0,179.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,1,R,B,1.0,2.0,794.0,1154.0,-133.0,390.0,173.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,1,R,B,1.0,2.0,827.0,1187.0,-131.0,374.0,176.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,1,R,B,1.0,2.0,836.0,1196.0,-131.0,392.0,174.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,1,R,B,1.0,2.0,845.0,1205.0,-130.0,386.0,191.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,1,R,B,1.0,2.0,888.0,1248.0,-127.0,431.0,183.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,1,R,B,1.0,2.0,943.0,1303.0,-124.0,466.0,183.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,1,R,B,1.0,2.0,970.0,1330.0,-122.0,471.0,180.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,1,R,B,1.0,2.0,964.0,1324.0,-121.0,445.0,184.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,1,R,B,1.0,2.0,941.0,1301.0,-123.0,436.0,183.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,1,R,B,1.0,2.0,929.0,1289.0,-124.0,440.0,176.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,1,R,B,1.0,2.0,893.0,1253.0,-126.0,395.0,176.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,1,R,B,1.0,2.0,831.0,1191.0,-130.0,369.0,178.0,0,False,False,0,False,False
