package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,1,R,B,1.0,2.0,874.0,1234.0,-127.0,403.0,180.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,1,R,B,1.0,2.0,862.0,1222.0,-128.0,397.0,182.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,1,R,B,1.0,2.0,842.0,1202.0,-130.0,390.0,180.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,1,R,B,1.0,2.0,848.0,1208.0,-129.0,403.0,184.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,1,R,B,1.0,2.0,832.0,1192.0,-130.0,366.0,180.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,1,R,B,1.0,2.0,797.0,1157.0,-131.0,363.0,176.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,1,R,B,1.0,2.0,827.0,1187.0,-130.0,398.0,179.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,1,R,B,1.0,2.0,882.0,1242.0,-127.0,417.0,184.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,1,R,B,1.0,2.0,907.0,1267.0,-125.0,438.0,176.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,1,R,B,1.0,2.0,904.0,1264.0,-125.0,440.0,181.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,1,R,B,1.0,2.0,904.0,1264.0,-125.0,445.0,174.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,1,R,B,1.0,2.0,876.0,1236.0,-126.0,393.0,178.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,1,R,B,1.0,2.0,834.0,1194.0,-129.0,391.0,182.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,1,R,B,1.0,2.0,826.0,1186.0,-130.0,388.0,173.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,1,R,B,1.0,2.0,785.0,1145.0,-133.0,360.0,171.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,1,R,B,1.0,2.0,751.0,1111.0,-136.0,340.0,176.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,1,R,B,1.0,2.0,798.0,1158.0,-132.0,407.0,171.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,1,R,B,1.0,2.0,790.0,1150.0,-132.0,349.0,174.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,1,R,B,1.0,2.0,730.0,1090.0,-136.0,345.0,176.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,1,R,B,1.0,2.0,769.0,1129.0,-135.0,385.0,176.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,1,R,B,1.0,2.0,848.0,1208.0,-129.0,417.0,178.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,1,R,B,1.0,2.0,871.0,1231.0,-127.0,400.0,181.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,1,R,B,1.0,2.0,874.0,1234.0,-127.0,433.0,180.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,1,R,B,1.0,2.0,894.0,1254.0,-126.0,431.0,174.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,1,R,B,1.0,2.0,892.0,1252.0,-126.0,420.0,180.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,1,R,B,1.0,2.0,855.0,1215.0,-128.0,396.0,182.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,1,R,B,1.0,2.0,797.0,1157.0,-132.0,367.0,180.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,1,R,B,1.0,2.0,741.0,1101.0,-136.0,330.0,168.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,1,R,B,1.0,2.0,716.0,1076.0,-138.0,341.0,178.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,1,R,B,1.0,2.0,771.0,1131.0,-134.0,407.0,174.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,1,R,B,1.0,2.0,786.0,1146.0,-133.0,357.0,176.0,0,False,False,0,False,False
0 days 00:00:06.200000000,26,1,R,B,1.0,2.0,759.0,1119.0,-134.0,366.0,182.0,0,False,False,0,False,False
0 days 00:00:06.400000000,26,1,R,B,1.0,2.0,785.0,1145.0,-132.0,384.0,179.0,0,False,False,0,False,False
0 days 00:00:06.600000000,26,1,R,B,1.0,2.0,804.0,1164.0,-132.0,392.0,173.0,0,False,False,0,False,False
0 days 00:00:06.800000000,26,1,R,B,1.0,2.0,837.0,1197.0,-129.0,424.0,176.0,0,False,False,0,False,False
0 days 00:00:07.000000000,26,1,R,B,1.0,2.0,866.0,1226.0,-127.0,435.0,176.0,0,False,False,0,False,False
0 days 00:00:07.200000000,26,1,R,B,1.0,2.0,860.0,1220.0,-127.0,401.0,172.0,0,False,False,0,False,False
