package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,1,R,B,1.0,2.0,918.0,1278.0,-123.0,435.0,181.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,1,R,B,1.0,2.0,933.0,1293.0,-122.0,449.0,179.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,1,R,B,1.0,2.0,940.0,1300.0,-121.0,439.0,180.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,1,R,B,1.0,2.0,911.0,1271.0,-122.0,415.0,179.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,1,R,B,1.0,2.0,862.0,1222.0,-126.0,396.0,184.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,1,R,B,1.0,2.0,836.0,1196.0,-128.0,390.0,179.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,1,R,B,1.0,2.0,818.0,1178.0,-129.0,371.0,176.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,1,R,B,1.0,2.0,838.0,1198.0,-128.0,413.0,179.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,1,R,B,1.0,2.0,825.0,1185.0,-129.0,352.0,180.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,1,R,B,1.0,2.0,779.0,1139.0,-132.0,358.0,180.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,1,R,B,1.0,2.0,818.0,1178.0,-129.0,403.0,182.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,1,R,B,1.0,2.0,865.0,1225.0,-126.0,407.0,186.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,1,R,B,1.0,2.0,884.0,1244.0,-125.0,414.0,182.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,1,R,B,1.0,2.0,914.0,1274.0,-122.0,450.0,180.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,1,R,B,1.0,2.0,963.0,1323.0,-118.0,496.0,171.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,1,R,B,1.0,2.0,956.0,1316.0,-118.0,436.0,183.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,1,R,B,1.0,2.0,879.0,1239.0,-124.0,380.0,185.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,1,R,B,1.0,2.0,827.0,1187.0,-128.0,371.0,172.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,1,R,B,1.0,2.0,820.0,1180.0,-128.0,385.0,181.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,1,R,B,1.0,2.0,808.0,1168.0,-128.0,361.0,174.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,1,R,B,1.0,2.0,825.0,1185.0,-128.0,420.0,179.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,1,R,B,1.0,2.0,806.0,1166.0,-130.0,351.0,175.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,1,R,B,1.0,2.0,757.0,1117.0,-133.0,359.0,174.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,1,R,B,1.0,2.0,777.0,1137.0,-131.0,379.0,176.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,1,R,B,1.0,2.0,821.0,1181.0,-128.0,404.0,180.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,1,R,B,1.0,2.0,869.0,1229.0,-125.0,428.0,173.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,1,R,B,1.0,2.0,888.0,1248.0,-124.0,421.0,180.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,1,R,B,1.0,2.0,864.0,1224.0,-125.0,412.0,176.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,1,R,B,1.0,2.0,834.0,1194.0,-127.0,396.0,176.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,1,R,B,1.0,2.0,793.0,1153.0,-130.0,365.0,172.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,1,R,B,1.0,2.0,754.0,1114.0,-132.0,351.0,178.0,0,False,False,0,False,False
0 days 00:00:06.200000000,26,1,R,B,1.0,2.0,727.0,1087.0,-134.0,340.0,173.0,0,False,False,0,False,False
0 days 00:00:06.400000000,26,1,R,B,1.0,2.0,716.0,1076.0,-135.0,342.0,178.0,0,False,False,0,False,False
0 days 00:00:06.600000000,26,1,R,B,1.0,2.0,759.0,1119.0,-132.0,394.0,172.0,0,False,False,0,False,False
0 days 00:00:06.800000000,26,1,R,B,1.0,2.0,771.0,1131.0,-131.0,353.0,176.0,0,False,False,0,False,False
0 days 00:00:07.000000000,26,1,R,B,1.0,2.0,749.0,1109.0,-133.0,358.0,176.0,0,False,False,0,False,False
0 days 00:00:07.200000000,26,1,R,B,1.0,2.0,787.0,1147.0,-130.0,386.0,183.0,0,False,False,0,False,False
0 days 00:00:07.400000000,26,1,R,B,1.0,2.0,838.0,1198.0,-126.0,414.0,173.0,0,False,False,0,False,False
0 days 00:00:07.600000000,26,1,R,B,1.0,2.0,893.0,1253.0,-122.0,463.0,174.0,0,False,False,0,False,False
0 days 00:00:07.800000000,26,1,R,B,1.0,2.0,914.0,1274.0,-120.0,426.0,183.0,0,False,False,0,False,False
0 days 00:00:08.000000000,26,1,R,B,1.0,2.0,891.0,1251.0,-122.0,430.0,182.0,0,False,False,0,False,False
0 days 00:00:08.200000000,26,1,R,B,1.0,2.0,852.0,1212.0,-125.0,396.0,184.0,0,False,False,0,False,False
0 days 00:00:08.400000000,26,1,R,B,1.0,2.0,804.0,1164.0,-128.0,376.0,173.0,0,False,False,0,False,False
0 days 00:00:08.600000000,26,1,R,B,1.0,2.0,754.0,1114.0,-133.0,351.0,180.0,0,False,False,0,False,False
0 days 00:00:08.800000000,26,1,R,B,1.0,2.0,710.0,1070.0,-135.0,341.0,172.0,0,False,False,0,False,False
0 days 00:00:09.000000000,26,1,R,B,1.0,2.0,708.0,1068.0,-135.0,344.0,185.0,0,False,False,0,False,False
0 days 00:00:09.200000000,26,1,R,B,1.0,2.0,713.0,1073.0,-134.0,354.0,174.0,0,False,False,0,False,False
0 days 00:00:09.400000000,26,1,R,B,1.0,2.0,698.0,1058.0,-135.0,338.0,173.0,0,False,False,0,False,False
