package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,1,R,B,1.0,2.0,827.0,1187.0,-123.0,391.0,181.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,1,R,B,1.0,2.0,868.0,1228.0,-120.0,396.0,181.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,1,R,B,1.0,2.0,896.0,1256.0,-118.0,421.0,178.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,1,R,B,1.0,2.0,966.0,1326.0,-113.0,472.0,184.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,1,R,B,1.0,2.0,1006.0,1366.0,-110.0,471.0,179.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,1,R,B,1.0,2.0,953.0,1313.0,-113.0,416.0,174.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,1,R,B,1.0,2.0,895.0,1255.0,-117.0,398.0,179.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,1,R,B,1.0,2.0,860.0,1220.0,-119.0,380.0,178.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,1,R,B,1.0,2.0,846.0,1206.0,-120.0,381.0,175.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,1,R,B,1.0,2.0,836.0,1196.0,-121.0,366.0,181.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,1,R,B,1.0,2.0,859.0,1219.0,-119.0,414.0,180.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,1,R,B,1.0,2.0,859.0,1219.0,-119.0,371.0,163.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,1,R,B,1.0,2.0,810.0,1170.0,-122.0,372.0,172.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,1,R,B,1.0,2.0,824.0,1184.0,-121.0,391.0,179.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,1,R,B,1.0,2.0,876.0,1236.0,-118.0,398.0,186.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,1,R,B,1.0,2.0,932.0,1292.0,-114.0,450.0,178.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,1,R,B,1.0,2.0,957.0,1317.0,-112.0,451.0,178.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,1,R,B,1.0,2.0,968.0,1328.0,-112.0,467.0,183.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,1,R,B,1.0,2.0,963.0,1323.0,-112.0,455.0,173.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,1,R,B,1.0,2.0,916.0,1276.0,-115.0,396.0,184.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,1,R,B,1.0,2.0,878.0,1238.0,-118.0,406.0,181.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,1,R,B,1.0,2.0,855.0,1215.0,-119.0,387.0,176.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,1,R,B,1.0,2.0,843.0,1203.0,-120.0,377.0,169.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,1,R,B,1.0,2.0,884.0,1244.0,-118.0,427.0,179.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,1,R,B,1.0,2.0,868.0,1228.0,-119.0,362.0,173.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,1,R,B,1.0,2.0,823.0,1183.0,-122.0,379.0,179.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,1,R,B,1.0,2.0,834.0,1194.0,-121.0,379.0,179.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,1,R,B,1.0,2.0,871.0,1231.0,-118.0,430.0,180.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,1,R,B,1.0,2.0,891.0,1251.0,-116.0,425.0,168.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,1,R,B,1.0,2.0,849.0,1209.0,-119.0,381.0,183.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,1,R,B,1.0,2.0,860.0,1220.0,-118.0,422.0,180.0,0,False,False,0,False,False
0 days 00:00:06.200000000,26,1,R,B,1.0,2.0,882.0,1242.0,-117.0,402.0,184.0,0,False,False,0,False,False
0 days 00:00:06.400000000,26,1,R,B,1.0,2.0,845.0,1205.0,-119.0,377.0,177.0,0,False,False,0,False,False
0 days 00:00:06.600000000,26,1,R,B,1.0,2.0,793.0,1153.0,-122.0,339.0,184.0,0,False,False,0,False,False
0 days 00:00:06.800000000,26,1,R,B,1.0,2.0,775.0,1135.0,-123.0,361.0,178.0,0,False,False,0,False,False
0 days 00:00:07.000000000,26,1,R,B,1.0,2.0,771.0,1131.0,-124.0,339.0,174.0,0,False,False,0,False,False
