package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,2,L,A,1.0,2.0,1110.0,1547.0,309.0,386.0,153.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,2,L,A,1.0,2.0,1123.0,1560.0,309.0,425.0,169.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,2,L,A,1.0,2.0,1074.0,1511.0,307.0,365.0,156.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,2,L,A,1.0,2.0,1034.0,1471.0,305.0,376.0,160.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,2,L,A,1.0,2.0,1014.0,1451.0,304.0,370.0,149.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,2,L,A,1.0,2.0,997.0,1434.0,304.0,387.0,155.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,2,L,A,1.0,2.0,1000.0,1437.0,304.0,372.0,157.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,2,L,A,1.0,2.0,986.0,1423.0,303.0,380.0,156.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,2,L,A,1.0,2.0,978.0,1415.0,303.0,356.0,151.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,2,L,A,1.0,2.0,942.0,1379.0,301.0,347.0,154.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,2,L,A,1.0,2.0,983.0,1420.0,304.0,383.0,151.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,2,L,A,1.0,2.0,1067.0,1504.0,308.0,404.0,157.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,2,L,A,1.0,2.0,1066.0,1503.0,307.0,401.0,141.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,2,L,A,1.0,2.0,1067.0,1504.0,306.0,431.0,165.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,2,L,A,1.0,2.0,1012.0,1449.0,304.0,348.0,149.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,2,L,A,1.0,2.0,951.0,1388.0,302.0,373.0,149.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,2,L,A,1.0,2.0,939.0,1376.0,301.0,344.0,152.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,2,L,A,1.0,2.0,894.0,1331.0,299.0,337.0,152.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,2,L,A,1.0,2.0,908.0,1345.0,300.0,358.0,154.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,2,L,A,1.0,2.0,911.0,1348.0,300.0,337.0,140.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,2,L,A,1.0,2.0,890.0,1327.0,299.0,351.0,142.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,2,L,A,1.0,2.0,920.0,1357.0,300.0,359.0,132.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,2,L,A,1.0,2.0,952.0,1389.0,302.0,364.0,143.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,2,L,A,1.0,2.0,1010.0,1447.0,305.0,381.0,163.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,2,L,A,1.0,2.0,1067.0,1504.0,307.0,410.0,144.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,2,L,A,1.0,2.0,1072.0,1509.0,308.0,405.0,161.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,2,L,A,1.0,2.0,1095.0,1532.0,309.0,416.0,158.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,2,L,A,1.0,2.0,1048.0,1485.0,307.0,346.0,141.0,0,False,False,0,False,False
