package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,2,L,A,1.0,2.0,1066.0,1503.0,307.0,425.0,149.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,2,L,A,1.0,2.0,1123.0,1560.0,310.0,406.0,158.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,2,L,A,1.0,2.0,1152.0,1589.0,312.0,413.0,160.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,2,L,A,1.0,2.0,1131.0,1568.0,311.0,409.0,167.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,2,L,A,1.0,2.0,1118.0,1555.0,311.0,405.0,160.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,2,L,A,1.0,2.0,1072.0,1509.0,309.0,390.0,157.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,2,L,A,1.0,2.0,1025.0,1462.0,306.0,393.0,168.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,2,L,A,1.0,2.0,1031.0,1468.0,306.0,398.0,147.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,2,L,A,1.0,2.0,1025.0,1462.0,306.0,398.0,148.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,2,L,A,1.0,2.0,1032.0,1469.0,306.0,401.0,150.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,2,L,A,1.0,2.0,1022.0,1459.0,306.0,374.0,158.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,2,L,A,1.0,2.0,1002.0,1439.0,305.0,375.0,156.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,2,L,A,1.0,2.0,1023.0,1460.0,306.0,394.0,153.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,2,L,A,1.0,2.0,1064.0,1501.0,308.0,386.0,147.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,2,L,A,1.0,2.0,1070.0,1507.0,309.0,398.0,151.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,2,L,A,1.0,2.0,1077.0,1514.0,308.0,391.0,163.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,2,L,A,1.0,2.0,1106.0,1543.0,311.0,443.0,146.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,2,L,A,1.0,2.0,1048.0,1485.0,308.0,385.0,157.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,2,L,A,1.0,2.0,947.0,1384.0,303.0,347.0,157.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,2,L,A,1.0,2.0,930.0,1367.0,302.0,360.0,147.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,2,L,A,1.0,2.0,947.0,1384.0,303.0,375.0,165.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,2,L,A,1.0,2.0,965.0,1402.0,303.0,371.0,145.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,2,L,A,1.0,2.0,972.0,1409.0,303.0,356.0,154.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,2,L,A,1.0,2.0,963.0,1400.0,303.0,351.0,158.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,2,L,A,1.0,2.0,946.0,1383.0,303.0,363.0,141.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,2,L,A,1.0,2.0,987.0,1424.0,305.0,399.0,150.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,2,L,A,1.0,2.0,1040.0,1477.0,307.0,411.0,156.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,2,L,A,1.0,2.0,1067.0,1504.0,308.0,421.0,158.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,2,L,A,1.0,2.0,1102.0,1539.0,310.0,427.0,149.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,2,L,A,1.0,2.0,1107.0,1544.0,310.0,447.0,155.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,2,L,A,1.0,2.0,1023.0,1460.0,306.0,366.0,147.0,0,False,False,0,False,False
0 days 00:00:06.200000000,26,2,L,A,1.0,2.0,967.0,1404.0,304.0,386.0,152.0,0,False,False,0,False,False
0 days 00:00:06.400000000,26,2,L,A,1.0,2.0,973.0,1410.0,304.0,366.0,154.0,0,False,False,0,False,False
0 days 00:00:06.600000000,26,2,L,A,1.0,2.0,963.0,1400.0,303.0,380.0,157.0,0,False,False,0,False,False
0 days 00:00:06.800000000,26,2,L,A,1.0,2.0,960.0,1397.0,303.0,377.0,141.0,0,False,False,0,False,False
0 days 00:00:07.000000000,26,2,L,A,1.0,2.0,936.0,1373.0,302.0,352.0,152.0,0,False,False,0,False,False
0 days 00:00:07.200000000,26,2,L,A,1.0,2.0,922.0,1359.0,301.0,364.0,139.0,0,False,False,0,False,False
0 days 00:00:07.400000000,26,2,L,A,1.0,2.0,913.0,1350.0,301.0,350.0,159.0,0,False,False,0,False,False
0 days 00:00:07.600000000,26,2,L,A,1.0,2.0,921.0,1358.0,302.0,367.0,145.0,0,False,False,0,False,False
0 days 00:00:07.800000000,26,2,L,A,1.0,2.0,967.0,1404.0,304.0,393.0,140.0,0,False,False,0,False,False
0 days 00:00:08.000000000,26,2,L,A,1.0,2.0,985.0,1422.0,305.0,381.0,148.0,0,False,False,0,False,False
0 days 00:00:08.200000000,26,2,L,A,1.0,2.0,1033.0,1470.0,307.0,408.0,155.0,0,False,False,0,False,False
0 days 00:00:08.400000000,26,2,L,A,1.0,2.0,1079.0,1516.0,310.0,431.0,152.0,0,False,False,0,False,False
0 days 00:00:08.600000000,26,2,L,A,1.0,2.0,998.0,1435.0,306.0,366.0,160.0,0,False,False,0,False,False
0 days 00:00:08.800000000,26,2,L,A,1.0,2.0,912.0,1349.0,301.0,359.0,148.0,0,False,False,0,False,False
0 days 00:00:09.000000000,26,2,L,A,1.0,2.0,909.0,1346.0,301.0,363.0,147.0,0,False,False,0,False,False
0 days 00:00:09.200000000,26,2,L,A,1.0,2.0,917.0,1354.0,301.0,370.0,136.0,0,False,False,0,False,False
0 days 00:00:09.400000000,26,2,L,A,1.0,2.0,923.0,1360.0,302.0,364.0,147.0,0,False,False,0,False,False
0 days 00:00:09.600000000,26,2,L,A,1.0,2.0,909.0,1346.0,301.0,338.0,157.0,0,False,False,0,False,False
0 days 00:00:09.800000000,26,2,L,A,1.0,2.0,889.0,1326.0,300.0,355.0,145.0,0,False,False,0,False,False
0 days 00:00:10.000000000,26,2,L,A,1.0,2.0,913.0,1350.0,301.0,365.0,141.0,0,False,False,0,False,False
0 days 00:00:10.200000000,26,2,L,A,1.0,2.0,950.0,1387.0,303.0,368.0,161.0,0,False,False,0,False,False
0 days 00:00:10.400000000,26,2,L,A,1.0,2.0,979.0,1416.0,305.0,373.0,153.0,0,False,False,0,False,False
0 days 00:00:10.600000000,26,2,L,A,1.0,2.0,1028.0,1465.0,307.0,398.0,143.0,0,False,False,0,False,False
0 days 00:00:10.800000000,26,2,L,A,1.0,2.0,1068.0,1505.0,309.0,405.0,153.0,0,False,False,0,False,False
0 days 00:00:11.000000000,26,2,L,A,1.0,2.0,1043.0,1480.0,308.0,392.0,161.0,0,False,False,0,False,False
0 days 00:00:11.200000000,26,2,L,A,1.0,2.0,983.0,1420.0,305.0,374.0,146.0,0,False,False,0,False,False
0 days 00:00:11.400000000,26,2,L,A,1.0,2.0,945.0,1382.0,303.0,369.0,142.0,0,False,False,0,False,False
0 days 00:00:11.600000000,26,2,L,A,1.0,2.0,915.0,1352.0,301.0,349.0,143.0,0,False,False,0,False,False
0 days 00:00:11.800000000,26,2,L,A,1.0,2.0,907.0,1344.0,301.0,357.0,154.0,0,False,False,0,False,False
0 days 00:00:12.000000000,26,2,L,A,1.0,2.0,937.0,1374.0,303.0,369.0,162.0,0,False,False,0,False,False
0 days 00:00:12.200000000,26,2,L,A,1.0,2.0,952.0,1389.0,304.0,374.0,164.0,0,False,False,0,False,False
0 days 00:00:12.400000000,26,2,L,A,1.0,2.0,945.0,1382.0,303.0,368.0,145.0,0,False,False,0,False,False
0 days 00:00:12.600000000,26,2,L,A,1.0,2.0,958.0,1395.0,304.0,397.0,150.0,0,False,False,0,False,False
0 days 00:00:12.800000000,26,2,L,A,1.0,2.0,989.0,1426.0,306.0,385.0,155.0,0,False,False,0,False,False
0 days 00:00:13.000000000,26,2,L,A,1.0,2.0,1022.0,1459.0,307.0,419.0,153.0,0,False,False,0,False,False
0 days 00:00:13.200000000,26,2,L,A,1.0,2.0,1034.0,1471.0,308.0,409.0,156.0,0,False,False,0,False,False
0 days 00:00:13.400000000,26,2,L,A,1.0,2.0,1061.0,1498.0,310.0,437.0,153.0,0,False,False,0,False,False
0 days 00:00:13.600000000,26,2,L,A,1.0,2.0,1018.0,1455.0,307.0,357.0,151.0,0,False,False,0,False,False
0 days 00:00:13.800000000,26,2,L,A,1.0,2.0,934.0,1371.0,303.0,359.0,158.0,0,False,False,0,False,False
0 days 00:00:14.000000000,26,2,L,A,1.0,2.0,959.0,1396.0,304.0,396.0,161.0,0,False,False,0,False,False
0 days 00:00:14.200000000,26,2,L,A,1.0,2.0,985.0,1422.0,305.0,378.0,149.0,0,False,False,0,False,False
0 days 00:00:14.400000000,26,2,L,A,1.0,2.0,972.0,1409.0,305.0,387.0,149.0,0,False,False,0,False,False
0 days 00:00:14.600000000,26,2,L,A,1.0,2.0,959.0,1396.0,305.0,379.0,147.0,0,False,False,0,False,False
0 days 00:00:14.800000000,26,2,L,A,1.0,2.0,933.0,1370.0,303.0,372.0,140.0,0,False,False,0,False,False
0 days 00:00:15.000000000,26,2,L,A,1.0,2.0,902.0,1339.0,301.0,357.0,134.0,0,False,False,0,False,False
0 days 00:00:15.200000000,26,2,L,A,1.0,2.0,910.0,1347.0,302.0,365.0,150.0,0,False,False,0,False,False
0 days 00:00:15.400000000,26,2,L,A,1.0,2.0,936.0,1373.0,304.0,374.0,154.0,0,False,False,0,False,False
0 days 00:00:15.600000000,26,2,L,A,1.0,2.0,965.0,1402.0,305.0,366.0,148.0,0,False,False,0,False,False
0 days 00:00:15.800000000,26,2,L,A,1.0,2.0,998.0,1435.0,306.0,391.0,136.0,0,False,False,0,False,False
0 days 00:00:16.000000000,26,2,L,A,1.0,2.0,1033.0,1470.0,308.0,420.0,155.0,0,False,False,0,False,False
0 days 00:00:16.200000000,26,2,L,A,1.0,2.0,975.0,1412.0,305.0,355.0,162.0,0,False,False,0,False,False
0 days 00:00:16.400000000,26,2,L,A,1.0,2.0,876.0,1313.0,301.0,351.0,151.0,0,False,False,0,False,False
0 days 00:00:16.600000000,26,2,L,A,1.0,2.0,882.0,1319.0,301.0,360.0,141.0,0,False,False,0,False,False
0 days 00:00:16.800000000,26,2,L,A,1.0,2.0,912.0,1349.0,303.0,363.0,139.0,0,False,False,0,False,False
0 days 00:00:17.000000000,26,2,L,A,1.0,2.0,924.0,1361.0,303.0,364.0,141.0,0,False,False,0,False,False
0 days 00:00:17.200000000,26,2,L,A,1.0,2.0,926.0,1363.0,302.0,359.0,139.0,0,False,False,0,False,False
0 days 00:00:17.400000000,26,2,L,A,1.0,2.0,918.0,1355.0,302.0,350.0,151.0,0,False,False,0,False,False
0 days 00:00:17.600000000,26,2,L,A,1.0,2.0,915.0,1352.0,302.0,353.0,159.0,0,False,False,0,False,False
0 days 00:00:17.800000000,26,2,L,A,1.0,2.0,955.0,1392.0,305.0,386.0,147.0,0,False,False,0,False,False
0 days 00:00:18.000000000,26,2,L,A,1.0,2.0,1001.0,1438.0,307.0,401.0,153.0,0,False,False,0,False,False
0 days 00:00:18.200000000,26,2,L,A,1.0,2.0,1031.0,1468.0,308.0,403.0,168.0,0,False,False,0,False,False
0 days 00:00:18.400000000,26,2,L,A,1.0,2.0,1061.0,1498.0,309.0,406.0,149.0,0,False,False,0,False,False
0 days 00:00:18.600000000,26,2,L,A,1.0,2.0,1082.0,1519.0,310.0,444.0,164.0,0,False,False,0,False,False
0 days 00:00:18.800000000,26,2,L,A,1.0,2.0,1025.0,1462.0,308.0,369.0,160.0,0,False,False,0,False,False
0 days 00:00:19.000000000,26,2,L,A,1.0,2.0,961.0,1398.0,304.0,375.0,153.0,0,False,False,0,False,False
0 days 00:00:19.200000000,26,2,L,A,1.0,2.0,960.0,1397.0,305.0,372.0,146.0,0,False,False,0,False,False
0 days 00:00:19.400000000,26,2,L,A,1.0,2.0,974.0,1411.0,306.0,388.0,153.0,0,False,False,0,False,False
0 days 00:00:19.600000000,26,2,L,A,1.0,2.0,976.0,1413.0,305.0,381.0,142.0,0,False,False,0,False,False
0 days 00:00:19.800000000,26,2,L,A,1.0,2.0,934.0,1371.0,303.0,359.0,163.0,0,False,False,0,False,False
0 days 00:00:20.000000000,26,2,L,A,1.0,2.0,897.0,1334.0,302.0,366.0,159.0,0,False,False,0,False,False
0 days 00:00:20.200000000,26,2,L,A,1.0,2.0,886.0,1323.0,301.0,358.0,155.0,0,False,False,0,False,False
0 days 00:00:20.400000000,26,2,L,A,1.0,2.0,941.0,1378.0,303.0,390.0,153.0,0,False,False,0,False,False
0 days 00:00:20.600000000,26,2,L,A,1.0,2.0,1002.0,1439.0,307.0,392.0,162.0,0,False,False,0,False,False
0 days 00:00:20.800000000,26,2,L,A,1.0,2.0,1011.0,1448.0,307.0,399.0,169.0,0,False,False,0,False,False
0 days 00:00:21.000000000,26,2,L,A,1.0,2.0,1033.0,1470.0,309.0,421.0,165.0,0,False,False,0,False,False
0 days 00:00:21.200000000,26,2,L,A,1.0,2.0,1034.0,1471.0,308.0,408.0,146.0,0,False,False,0,False,False
0 days 00:00:21.400000000,26,2,L,A,1.0,2.0,984.0,1421.0,306.0,371.0,158.0,0,False,False,0,False,False
0 days 00:00:21.600000000,26,2,L,A,1.0,2.0,940.0,1377.0,304.0,345.0,146.0,0,False,False,0,False,False
0 days 00:00:21.800000000,26,2,L,A,1.0,2.0,933.0,1370.0,304.0,350.0,147.0,0,False,False,0,False,False
0 days 00:00:22.000000000,26,2,L,A,1.0,2.0,949.0,1386.0,305.0,389.0,149.0,0,False,False,0,False,False
0 days 00:00:22.200000000,26,2,L,A,1.0,2.0,956.0,1393.0,305.0,375.0,157.0,0,False,False,0,False,False
0 days 00:00:22.400000000,26,2,L,A,1.0,2.0,949.0,1386.0,305.0,400.0,158.0,0,False,False,0,False,False
0 days 00:00:22.600000000,26,2,L,A,1.0,2.0,946.0,1383.0,305.0,376.0,148.0,0,False,False,0,False,False
0 days 00:00:22.800000000,26,2,L,A,1.0,2.0,938.0,1375.0,304.0,355.0,137.0,0,False,False,0,False,False
0 days 00:00:23.000000000,26,2,L,A,1.0,2.0,954.0,1391.0,305.0,382.0,167.0,0,False,False,0,False,False
0 days 00:00:23.200000000,26,2,L,A,1.0,2.0,1019.0,1456.0,308.0,400.0,169.0,0,False,False,0,False,False
