package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,2,L,A,1.0,2.0,583.0,1029.0,359.0,256.0,45.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,2,L,A,1.0,2.0,568.0,1014.0,358.0,262.0,58.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,2,L,A,1.0,2.0,750.0,1196.0,367.0,321.0,60.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,2,L,A,1.0,2.0,1470.0,1916.0,404.0,418.0,92.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,2,L,A,1.0,2.0,2151.0,2597.0,450.0,417.0,93.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,2,L,A,1.0,2.0,1581.0,2027.0,407.0,363.0,35.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,2,L,A,1.0,2.0,472.0,918.0,344.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,2,L,A,1.0,2.0,57.0,503.0,327.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,2,L,A,1.0,2.0,53.0,499.0,328.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,2,L,A,1.0,2.0,50.0,496.0,328.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,2,L,A,1.0,2.0,47.0,493.0,328.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,2,L,A,1.0,2.0,45.0,491.0,328.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,2,L,A,1.0,2.0,43.0,489.0,328.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,2,L,A,1.0,2.0,41.0,487.0,329.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,2,L,A,1.0,2.0,40.0,486.0,329.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,2,L,A,1.0,2.0,38.0,484.0,329.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,2,L,A,1.0,2.0,37.0,483.0,329.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,2,L,A,1.0,2.0,35.0,481.0,329.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,2,L,A,1.0,2.0,34.0,480.0,330.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,2,L,A,1.0,2.0,33.0,479.0,330.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,2,L,A,1.0,2.0,32.0,478.0,330.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,2,L,A,1.0,2.0,31.0,477.0,330.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,2,L,A,1.0,2.0,30.0,476.0,330.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,2,L,A,1.0,2.0,29.0,475.0,331.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,2,L,A,1.0,2.0,28.0,474.0,331.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,2,L,A,1.0,2.0,27.0,473.0,331.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,2,L,A,1.0,2.0,26.0,472.0,332.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,2,L,A,1.0,2.0,25.0,471.0,332.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,2,L,A,1.0,2.0,25.0,471.0,332.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,2,L,A,1.0,2.0,24.0,470.0,333.0,0.0,0.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,2,L,A,0.0,1.0,24.0,470.0,333.0,0.0,0.0,1,False,True,1,True,False
