package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,2,R,C,1.0,2.0,1297.0,1628.0,107.0,455.0,170.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,2,R,C,1.0,2.0,1285.0,1616.0,106.0,478.0,175.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,2,R,C,1.0,2.0,1311.0,1642.0,108.0,492.0,173.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,2,R,C,1.0,2.0,1286.0,1617.0,107.0,476.0,176.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,2,R,C,1.0,2.0,1243.0,1574.0,104.0,436.0,174.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,2,R,C,1.0,2.0,1283.0,1614.0,106.0,504.0,171.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,2,R,C,1.0,2.0,1342.0,1673.0,110.0,460.0,184.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,2,R,C,1.0,2.0,1345.0,1676.0,110.0,481.0,173.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,2,R,C,1.0,2.0,1325.0,1656.0,109.0,462.0,165.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,2,R,C,1.0,2.0,1316.0,1647.0,108.0,478.0,173.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,2,R,C,1.0,2.0,1321.0,1652.0,107.0,457.0,176.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,2,R,C,1.0,2.0,1322.0,1653.0,108.0,484.0,164.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,2,R,C,1.0,2.0,1282.0,1613.0,106.0,446.0,180.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,2,R,C,1.0,2.0,1239.0,1570.0,103.0,442.0,179.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,2,R,C,1.0,2.0,1271.0,1602.0,106.0,484.0,165.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,2,R,C,1.0,2.0,1268.0,1599.0,106.0,444.0,169.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,2,R,C,1.0,2.0,1197.0,1528.0,101.0,423.0,164.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,2,R,C,1.0,2.0,1182.0,1513.0,100.0,437.0,175.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,2,R,C,1.0,2.0,1221.0,1552.0,102.0,469.0,174.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,2,R,C,1.0,2.0,1246.0,1577.0,104.0,467.0,171.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,2,R,C,1.0,2.0,1235.0,1566.0,103.0,443.0,170.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,2,R,C,1.0,2.0,1223.0,1554.0,103.0,434.0,172.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,2,R,C,1.0,2.0,1251.0,1582.0,104.0,475.0,173.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,2,R,C,1.0,2.0,1253.0,1584.0,104.0,454.0,163.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,2,R,C,1.0,2.0,1230.0,1561.0,103.0,432.0,160.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,2,R,C,1.0,2.0,1235.0,1566.0,103.0,460.0,162.0,0,False,False,0,False,False
