package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,2,R,C,1.0,2.0,1239.0,1570.0,97.0,447.0,178.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,2,R,C,1.0,2.0,1211.0,1542.0,96.0,451.0,167.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,2,R,C,1.0,2.0,1197.0,1528.0,95.0,437.0,179.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,2,R,C,1.0,2.0,1206.0,1537.0,96.0,458.0,178.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,2,R,C,1.0,2.0,1230.0,1561.0,98.0,448.0,179.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,2,R,C,1.0,2.0,1233.0,1564.0,98.0,462.0,183.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,2,R,C,1.0,2.0,1226.0,1557.0,97.0,448.0,171.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,2,R,C,1.0,2.0,1244.0,1575.0,98.0,485.0,174.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,2,R,C,1.0,2.0,1291.0,1622.0,101.0,479.0,185.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,2,R,C,1.0,2.0,1229.0,1560.0,98.0,425.0,174.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,2,R,C,1.0,2.0,1178.0,1509.0,95.0,461.0,176.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,2,R,C,1.0,2.0,1211.0,1542.0,96.0,476.0,183.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,2,R,C,1.0,2.0,1193.0,1524.0,95.0,438.0,172.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,2,R,C,1.0,2.0,1150.0,1481.0,92.0,422.0,159.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,2,R,C,1.0,2.0,1171.0,1502.0,94.0,468.0,180.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,2,R,C,1.0,2.0,1189.0,1520.0,95.0,436.0,173.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,2,R,C,1.0,2.0,1148.0,1479.0,92.0,426.0,169.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,2,R,C,1.0,2.0,1157.0,1488.0,93.0,437.0,181.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,2,R,C,1.0,2.0,1177.0,1508.0,94.0,445.0,173.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,2,R,C,1.0,2.0,1117.0,1448.0,91.0,396.0,165.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,2,R,C,1.0,2.0,1173.0,1504.0,94.0,479.0,176.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,2,R,C,1.0,2.0,1189.0,1520.0,95.0,403.0,170.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,2,R,C,1.0,2.0,1135.0,1466.0,91.0,432.0,168.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,2,R,C,1.0,2.0,1162.0,1493.0,93.0,456.0,166.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,2,R,C,1.0,2.0,1148.0,1479.0,92.0,433.0,164.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,2,R,C,1.0,2.0,1144.0,1475.0,92.0,429.0,164.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,2,R,C,1.0,2.0,1118.0,1449.0,90.0,412.0,171.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,2,R,C,1.0,2.0,1105.0,1436.0,90.0,427.0,161.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,2,R,C,1.0,2.0,1118.0,1449.0,91.0,427.0,171.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,2,R,C,1.0,2.0,1087.0,1418.0,89.0,398.0,157.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,2,R,C,1.0,2.0,1071.0,1402.0,87.0,419.0,164.0,0,False,False,0,False,False
0 days 00:00:06.200000000,26,2,R,C,1.0,2.0,1082.0,1413.0,88.0,409.0,158.0,0,False,False,0,False,False
0 days 00:00:06.400000000,26,2,R,C,1.0,2.0,1092.0,1423.0,89.0,425.0,158.0,0,False,False,0,False,False
0 days 00:00:06.600000000,26,2,R,C,1.0,2.0,1154.0,1485.0,93.0,471.0,174.0,0,False,False,0,False,False
0 days 00:00:06.800000000,26,2,R,C,1.0,2.0,1109.0,1440.0,91.0,382.0,153.0,0,False,False,0,False,False
0 days 00:00:07.000000000,26,2,R,C,1.0,2.0,1062.0,1393.0,87.0,414.0,169.0,0,False,False,0,False,False
0 days 00:00:07.200000000,26,2,R,C,1.0,2.0,1115.0,1446.0,90.0,430.0,168.0,0,False,False,0,False,False
0 days 00:00:07.400000000,26,2,R,C,1.0,2.0,1085.0,1416.0,89.0,393.0,160.0,0,False,False,0,False,False
0 days 00:00:07.600000000,26,2,R,C,1.0,2.0,1084.0,1415.0,89.0,440.0,166.0,0,False,False,0,False,False
0 days 00:00:07.800000000,26,2,R,C,1.0,2.0,1104.0,1435.0,89.0,418.0,170.0,0,False,False,0,False,False
0 days 00:00:08.000000000,26,2,R,C,1.0,2.0,1069.0,1400.0,87.0,418.0,163.0,0,False,False,0,False,False
0 days 00:00:08.200000000,26,2,R,C,1.0,2.0,1057.0,1388.0,86.0,400.0,163.0,0,False,False,0,False,False
0 days 00:00:08.400000000,26,2,R,C,1.0,2.0,1071.0,1402.0,88.0,403.0,171.0,0,False,False,0,False,False
0 days 00:00:08.600000000,26,2,R,C,1.0,2.0,1068.0,1399.0,88.0,380.0,170.0,0,False,False,0,False,False
0 days 00:00:08.800000000,26,2,R,C,1.0,2.0,1051.0,1382.0,87.0,398.0,164.0,0,False,False,0,False,False
0 days 00:00:09.000000000,26,2,R,C,1.0,2.0,1050.0,1381.0,87.0,414.0,156.0,0,False,False,0,False,False
0 days 00:00:09.200000000,26,2,R,C,1.0,2.0,1089.0,1420.0,89.0,447.0,155.0,0,False,False,0,False,False
0 days 00:00:09.400000000,26,2,R,C,1.0,2.0,1084.0,1415.0,89.0,395.0,163.0,0,False,False,0,False,False
0 days 00:00:09.600000000,26,2,R,C,1.0,2.0,1066.0,1397.0,88.0,412.0,166.0,0,False,False,0,False,False
0 days 00:00:09.800000000,26,2,R,C,1.0,2.0,1096.0,1427.0,89.0,433.0,172.0,0,False,False,0,False,False
0 days 00:00:10.000000000,26,2,R,C,1.0,2.0,1125.0,1456.0,91.0,434.0,167.0,0,False,False,0,False,False
0 days 00:00:10.200000000,26,2,R,C,1.0,2.0,1119.0,1450.0,91.0,416.0,166.0,0,False,False,0,False,False
0 days 00:00:10.400000000,26,2,R,C,1.0,2.0,1102.0,1433.0,90.0,434.0,167.0,0,False,False,0,False,False
0 days 00:00:10.600000000,26,2,R,C,1.0,2.0,1094.0,1425.0,90.0,413.0,165.0,0,False,False,0,False,False
0 days 00:00:10.800000000,26,2,R,C,1.0,2.0,1056.0,1387.0,87.0,400.0,160.0,0,False,False,0,False,False
0 days 00:00:11.000000000,26,2,R,C,1.0,2.0,1007.0,1338.0,85.0,359.0,155.0,0,False,False,0,False,False
0 days 00:00:11.200000000,26,2,R,C,1.0,2.0,1001.0,1332.0,85.0,384.0,157.0,0,False,False,0,False,False
0 days 00:00:11.400000000,26,2,R,C,1.0,2.0,1007.0,1338.0,85.0,373.0,152.0,0,False,False,0,False,False
0 days 00:00:11.600000000,26,2,R,C,1.0,2.0,1027.0,1358.0,86.0,383.0,154.0,0,False,False,0,False,False
0 days 00:00:11.800000000,26,2,R,C,1.0,2.0,1091.0,1422.0,90.0,442.0,168.0,0,False,False,0,False,False
0 days 00:00:12.000000000,26,2,R,C,1.0,2.0,1076.0,1407.0,88.0,396.0,150.0,0,False,False,0,False,False
0 days 00:00:12.200000000,26,2,R,C,1.0,2.0,1034.0,1365.0,86.0,414.0,170.0,0,False,False,0,False,False
0 days 00:00:12.400000000,26,2,R,C,1.0,2.0,1064.0,1395.0,88.0,413.0,173.0,0,False,False,0,False,False
0 days 00:00:12.600000000,26,2,R,C,1.0,2.0,1089.0,1420.0,89.0,419.0,164.0,0,False,False,0,False,False
0 days 00:00:12.800000000,26,2,R,C,1.0,2.0,1068.0,1399.0,88.0,400.0,173.0,0,False,False,0,False,False
0 days 00:00:13.000000000,26,2,R,C,1.0,2.0,1052.0,1383.0,87.0,407.0,164.0,0,False,False,0,False,False
0 days 00:00:13.200000000,26,2,R,C,1.0,2.0,1053.0,1384.0,87.0,417.0,169.0,0,False,False,0,False,False
0 days 00:00:13.400000000,26,2,R,C,1.0,2.0,1038.0,1369.0,86.0,400.0,178.0,0,False,False,0,False,False
0 days 00:00:13.600000000,26,2,R,C,1.0,2.0,1025.0,1356.0,85.0,403.0,167.0,0,False,False,0,False,False
0 days 00:00:13.800000000,26,2,R,C,1.0,2.0,1039.0,1370.0,87.0,403.0,153.0,0,False,False,0,False,False
0 days 00:00:14.000000000,26,2,R,C,1.0,2.0,1042.0,1373.0,87.0,385.0,153.0,0,False,False,0,False,False
0 days 00:00:14.200000000,26,2,R,C,1.0,2.0,1112.0,1443.0,90.0,462.0,165.0,0,False,False,0,False,False
0 days 00:00:14.400000000,26,2,R,C,1.0,2.0,1124.0,1455.0,91.0,412.0,164.0,0,False,False,0,False,False
0 days 00:00:14.600000000,26,2,R,C,1.0,2.0,1042.0,1373.0,86.0,370.0,153.0,0,False,False,0,False,False
0 days 00:00:14.800000000,26,2,R,C,1.0,2.0,1036.0,1367.0,86.0,409.0,169.0,0,False,False,0,False,False
0 days 00:00:15.000000000,26,2,R,C,1.0,2.0,1046.0,1377.0,86.0,397.0,175.0,0,False,False,0,False,False
0 days 00:00:15.200000000,26,2,R,C,1.0,2.0,1054.0,1385.0,87.0,412.0,152.0,0,False,False,0,False,False
0 days 00:00:15.400000000,26,2,R,C,1.0,2.0,1044.0,1375.0,86.0,395.0,155.0,0,False,False,0,False,False
0 days 00:00:15.600000000,26,2,R,C,1.0,2.0,1007.0,1338.0,84.0,368.0,167.0,0,False,False,0,False,False
0 days 00:00:15.800000000,26,2,R,C,1.0,2.0,1001.0,1332.0,84.0,391.0,160.0,0,False,False,0,False,False
