package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,1,R,C,1.0,2.0,1077.0,1556.0,278.0,477.0,185.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,1,R,C,1.0,2.0,1109.0,1588.0,280.0,489.0,183.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,1,R,C,1.0,2.0,1143.0,1622.0,282.0,482.0,186.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,1,R,C,1.0,2.0,1193.0,1672.0,284.0,538.0,186.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,1,R,C,1.0,2.0,1163.0,1642.0,283.0,465.0,182.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,1,R,C,1.0,2.0,1079.0,1558.0,279.0,453.0,184.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,1,R,C,1.0,2.0,1066.0,1545.0,278.0,443.0,179.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,1,R,C,1.0,2.0,1072.0,1551.0,279.0,462.0,175.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,1,R,C,1.0,2.0,1086.0,1565.0,279.0,471.0,176.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,1,R,C,1.0,2.0,1086.0,1565.0,279.0,467.0,183.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,1,R,C,1.0,2.0,1060.0,1539.0,277.0,446.0,178.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,1,R,C,1.0,2.0,1068.0,1547.0,278.0,471.0,187.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,1,R,C,1.0,2.0,1070.0,1549.0,278.0,466.0,176.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,1,R,C,1.0,2.0,1043.0,1522.0,277.0,458.0,174.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,1,R,C,1.0,2.0,1006.0,1485.0,275.0,416.0,185.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,1,R,C,1.0,2.0,971.0,1450.0,273.0,404.0,175.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,1,R,C,1.0,2.0,1017.0,1496.0,276.0,482.0,175.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,1,R,C,1.0,2.0,1019.0,1498.0,275.0,411.0,177.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,1,R,C,1.0,2.0,995.0,1474.0,274.0,441.0,175.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,1,R,C,1.0,2.0,1040.0,1519.0,276.0,472.0,183.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,1,R,C,1.0,2.0,1070.0,1549.0,278.0,481.0,181.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,1,R,C,1.0,2.0,1052.0,1531.0,277.0,462.0,186.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,1,R,C,1.0,2.0,1009.0,1488.0,275.0,425.0,180.0,0,False,False,0,False,False
