package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,1,R,C,1.0,2.0,1191.0,1686.0,291.0,500.0,185.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,1,R,C,1.0,2.0,1122.0,1617.0,287.0,478.0,182.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,1,R,C,1.0,2.0,1091.0,1586.0,285.0,465.0,183.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,1,R,C,1.0,2.0,1083.0,1578.0,285.0,474.0,181.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,1,R,C,1.0,2.0,1058.0,1553.0,283.0,436.0,183.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,1,R,C,1.0,2.0,1008.0,1503.0,281.0,427.0,181.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,1,R,C,1.0,2.0,1027.0,1522.0,282.0,462.0,185.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,1,R,C,1.0,2.0,1055.0,1550.0,284.0,447.0,178.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,1,R,C,1.0,2.0,1057.0,1552.0,284.0,465.0,183.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,1,R,C,1.0,2.0,1068.0,1563.0,284.0,461.0,184.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,1,R,C,1.0,2.0,1074.0,1569.0,285.0,462.0,182.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,1,R,C,1.0,2.0,1117.0,1612.0,287.0,505.0,185.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,1,R,C,1.0,2.0,1150.0,1645.0,289.0,508.0,181.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,1,R,C,1.0,2.0,1105.0,1600.0,288.0,467.0,185.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,1,R,C,1.0,2.0,1094.0,1589.0,286.0,490.0,178.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,1,R,C,1.0,2.0,1111.0,1606.0,287.0,477.0,185.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,1,R,C,1.0,2.0,1076.0,1571.0,285.0,461.0,181.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,1,R,C,1.0,2.0,1035.0,1530.0,283.0,435.0,178.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,1,R,C,1.0,2.0,1035.0,1530.0,283.0,460.0,176.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,1,R,C,1.0,2.0,1066.0,1561.0,285.0,477.0,181.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,1,R,C,1.0,2.0,1089.0,1584.0,286.0,466.0,179.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,1,R,C,1.0,2.0,1078.0,1573.0,285.0,459.0,190.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,1,R,C,1.0,2.0,1078.0,1573.0,285.0,498.0,180.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,1,R,C,1.0,2.0,1063.0,1558.0,284.0,444.0,182.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,1,R,C,1.0,2.0,1065.0,1560.0,285.0,482.0,183.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,1,R,C,1.0,2.0,1102.0,1597.0,287.0,479.0,182.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,1,R,C,1.0,2.0,1065.0,1560.0,285.0,439.0,179.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,1,R,C,1.0,2.0,1049.0,1544.0,283.0,471.0,180.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,1,R,C,1.0,2.0,1051.0,1546.0,284.0,441.0,182.0,0,False,False,0,False,False
